id,title,overview,genres,keywords,popularity,rating,original_language,poster
1255334,TropiAbbas,"Um cineasta iraniano, uma mulher taxista e uma aula de cinema.",Comédia,,"0,1926",0,pt,/geKA6R0fMQ55KUEI3XNWenLuSug.jpg
536414,Anarquia Sexual,"Um instituto de pesquisa reúne um grupo de jovens voluntários para um teste sobre a capacidade de continência sexual em circunstâncias que estimulem justamente a incontinência. Vão todos para uma ilha deserta onde viverão nus, vigiados por uma implacável senhora completamente vestida. Logo descobrirão que estão sendo reprimidos e forçados à passividade para obediência a regras que não ajudaram a estabelecer. Isso acaba por provocar a contestação instintiva dos jovens. Consumam, então, o sexo com total entrega, envolvendo inclusive a pesquisadora-vigilante que descobre assim a total liberdade.",Drama,,"0,1925",0,pt,/vzDiU1f0VDyqjcYBCpsmkKjlBj6.jpg
604512,Volume Morto,"Uma jovem professora tenta solucionar o estranho caso de Gustavo, um menino de 7 anos apelidado como Volume Morto.",Drama,,"0,1925","6,9",pt,/mhqLgWfDQDHudgSiGvtbpY6Gs7y.jpg
1402180,Cinema é arte?,"O que é arte? Cinema é arte? Neste documentário, buscaremos entender o que as pessoas pensam dessas questões e o que a teoria da arte e do cinema diz sobre elas.","Documentário, Cinema TV","arte, documentário","0,1924",0,pt,/cUGZxBmWgtUJopAENYidkXhOc20.jpg
409463,O Diário Aberto de R.,Rafael dorme. Rafael espera. Rafael abraça. Rafael deita. Rafael chora.,Drama,"sonhos, escola","0,1923","8,5",pt,
605807,O Bandido Antônio Dó,"""Em 1914, um pacato fazendeiro do Norte de Minas, Antônio Nunes de França Dó, se indispõe com o chefe político de sua cidade, Januária: é preso e submetido a humilhações. Depois de solto, revoltado com a opressão sobre os habitantes da região, reúne um bando armado que, por 15 anos, enfrenta milícias e sitia cidades, retirando o poder de prefeitos corruptos e nomeando simpatizantes à sua causa.""","Crime, Drama",,"0,1923",0,pt,/4YQvi3uFmBzMwhTosWvBwutgAWR.jpg
763268,Prazer em Conhecer,"Documentário que lança um olhar sobre a sexualidade LGBTQIA+ contemporânea. A recente chegada ao Brasil de novas formas de prevenção – a PrEP (profilaxia de pré-exposição) e a PEP (profilaxia de pós-exposição), medicamentos que prometem maior eficácia contra a transmissão e o contágio por HIV/Aids – possibilitou um intenso exercício de práticas sexuais, trazendo novas formas de cuidado para além do uso do preservativo. Através de um registro íntimo e observacional, o filme se despe de qualquer julgamento moral para mergulhar no cotidiano de usuários de PrEP, trazendo à tona reflexões sobre desejo, sexo e proteção.",Documentário,,"0,1921",0,pt,/mFCazSW3JUhnJdZvjD4dvjgQktK.jpg
821234,Deus tem AIDS,"Sete artistas e um médico ativista dão depoimentos, marcando quarenta anos após o início da pandemia do vírus no Brasil e buscando o enfrentamento da sorofobia nos dias de hoje.",Documentário,,"0,1921","6,6",pt,/m1WaM8mTdlStrObFiE9jtTJSwZ3.jpg
1311797,A Resistência,"Durante a ditadura militar no Brasil, Carlos (um poeta), é convencido pelo seu amigo Pablo a entrar para luta armada junto com a Alice, irmã de Pablo.",Drama,,"0,1921",0,pt,/aR2xmRSM7E14VrClxD43iTTIuTb.jpg
609210,Escrava do Desejo,"Vivian, esposa de Roberto, não consegue satisfação sexual com o marido. Impulsionada por um trauma infantil, ela procura boates de luxo onde sucumbe à força de Giba, um gigolô que passa a explorá-la. Com nojo e prazer, Vivian aproveita as viagens de negócios do marido para satisfazer seus desejos, envolvendo-se cada vez mais com o gigolô. Sua ação clandestina é inconscientemente acobertada por Vera, sua amiga, e por Mariazinha, a empregada da casa.",Drama,,"0,192",3,pt,/qBUThmrMr3fsYf1ZnFxtWx6FKJ7.jpg
1249203,Geni e o Zepelim,"Novo filme da diretora Anna Muylaert baseado em ""Geni e o Zepelim"", clássico de Chico Buarque.",Drama,,"0,192",0,pt,
1359510,Os Afro-Sambas: O Brasil de Baden e Vinícius,"Lançado em 1966 por Vinicius de Moraes e Baden Powell, o disco Os Afro-Sambas é um dos mais cultuados do Brasil. Participantes da gravação original, críticos, amigos e familiares dos músicos revivem a criação dessa obra-prima. Filmado entre Salvador e Rio de Janeiro, o documentário reúne imagens de arquivo e entrevistas exclusivas com Maria Bethânia, Dori Caymmi, Russo Passapusso e Nelson Motta. Uma homenagem a um clássico que transformou a música brasileira.",Documentário,,"0,192",0,pt,
542283,Cupim,"Tristão dos Prazeres é um consultor sentimental televisivo cujo bordão é: ""o ciúme é o cupim da felicidade conjugal"". Em casa, Tristão e Valéria tem uma relação livre de ciúmes, ao contrário do casal Geni (irmã de Valéria) e Geraldo, que vive brigando por conta deste sentimento. A teoria de Tristão ameaça ruir quando ele intercepta o telefonema de um homem para sua mulher. Tristão passa a desconfiar da esposa. Intrigado, ele contrata o mordomo do casal, que disfarçado em vários personagens, investiga as saídas da patroa. O ciumento Tristão chega às raias da loucura até que Valéria revela o verdadeiro motivo de seu comportamento suspeito.",Comédia,,"0,1919",0,pt,/9jWCBmS0cZxfzaH2VXTLeTZjSfi.jpg
948825,Domingo de Gre-Nal,"Grêmio e Internacional são as duas equipes de futebol rivais do estado do Rio Grande do Sul. Eles formam o Grenal, clássica disputa entre os times. O filme retrata duas família rivais fanáticas por cada um desses times. Porém, o filho de Juca, doente pelo Internacional e a filha de Hugo, torcedor roxo do Grêmio começam um namoro e as circunstâncias tornam-se críticas, levando em consideração a final do campeonato gaúcho.",Comédia,futebol (futebol),"0,1919",0,pt,/nZpDCqpGz1DFq4CdyP8j0xVSr3T.jpg
241182,Separações,"Aborda as quatro fases de uma separação amorosa: a negação, a negociação, a revolta e a aceitação. Cabral é casado com Glorinha e muito mais velho que ela. Insatisfeitos, eles resolvem dar um tempo no casamento.","Comédia, Romance",,"0,1918","7,2",pt,/ceCF4EXggRpwbBa053Ven8rvv7n.jpg
1136607,Zé,"Zé (Caio Horowicz) e Lena (Eduarda Fernandes) se casam justamente quando sua militância na Ação Popular, organização de esquerda que resistia à ditadura militar brasileira, os obriga à clandestinidade severa. O filme de Rafael Conde representa, através de atuações marcantes e uma decupagem segura e eloqüente, o contexto sombrio com réstias de esperança em que se encontrava José Carlos Mata Machado naquele período. O cerco do aparelho repressivo do Estado se fechando, os companheiros sendo presos ou mortos um a um e o pesadelo da tortura são habilmente entremeados com questionamentos sobre o sentido último da militância, a influência intelectual do pai e os projetos de constituir família e ver crescer os filhos.",,,"0,1918",0,pt,/glVfECG4rUlYbb1U36c7JQMDzBs.jpg
1091724,Futebol,Documentário divido em três partes sobre o futebol brasileiro -  dos jogadores que chegam ao topo até aqueles que não chegam lá.,Documentário,,"0,1917",0,pt,/suaucpgozhWNS55Fvel1dGRPEij.jpg
1169169,Peixe Vivo,Junior aguarda a chegada de sua boia para que possa finalmente entrar na piscina.,"Fantasia, Drama, Família","Transexualidade, Infância, LGBT","0,1917",0,pt,/ahRYsk9P2jiYiLR2elUujtMBvbT.jpg
935724,A Espera de Liz,"Liz precisa lidar com o desaparecimento inexplicável de Miguel, seu companheiro. Para isso, busca consolo na irmã mais nova, Lara, que esconde informações sobre o sumiço do cunhado.",Drama,,"0,1916","4,7",pt,/trAGoCXjkCpZUNHxzrFtMqLj8sN.jpg
1198652,Drag dos Horrores,"Uma drag queen tranquila em sua monótona vida encontra problemas ao dividir a casa com sua nova agregada, outra drag queen com quem divide o aluguel.","Terror, Comédia",drag queen,"0,1916",0,pt,/q7flJegq13mO5rabUrbLkSg3RAe.jpg
1260070,A Procura de Martina,"Martina é uma viúva argentina que procura há mais de 30 anos pelo neto, nascido em cativeiro durante a ditadura militar. A necessidade de encontrá- lo se torna ainda mais urgente ao receber o diagnóstico de Alzheimer. Quando Martina descobre que o neto pode estar no Brasil, ela embarca em uma jornada em que passado e presente se misturam, transformando essa busca em uma luta contra o esquecimento.",Drama,,"0,1916",0,pt,/5Knp16HlsPxGIJYv2xoWLB42Frd.jpg
213120,Ninfas Diabólicas,"Duas jovens estudantes seduzem um homem de meia idade utilizando artifícios sexuais e sobrenaturais, ao aproveitarem da carona recebida no meio de uma estada intermunicipal, acarretando consequências diabolicamente fatais.",Terror,,"0,1915",8,pt,/52VVUIS6uw1WvqY3EhEZQdOl1A.jpg
723900,A Esperança é Eterna,"Este filme, realizado em colaboração com o Museu de Arte de São Paulo, baseia-se na obra do pintor e escultor Lasar Segall, abrangendo, sem ordem cronológica, parte de seus trabalhos do período 1907-1954.",Documentário,,"0,1915",0,pt,/vEw7cwlu4Dm6t6KNrPIDvUrB6al.jpg
1337198,Vibrações,"O minidocumentário ""Vibrações"" convida para a conversa pessoas dispostas a apresentar sua relação com a música e discorrer sobre a importância que ela tem em suas vidas. Bem como apresentar os significados da vibração sonora e afetiva, através dos depoimentos de diferentes personagens que discorrem sobre sua relação com os sons.",Documentário,"Música, Senac, Vibraça","0,1915",0,pt,/cJJPrDt2tRHYMGQhJw1chBsgOJt.jpg
667242,Até o Fim,"Geralda está trabalhando em seu quiosque a beira de uma praia no Recôncavo da Bahia, ela recebe um telefonema do hospital dizendo que seu pai pode morrer a qualquer momento. Ela avisa suas irmãs Rose, Bel e Vilmar. O encontro promovido pela espera da morte se torna um momento de desabafo e reconhecimentos das quatro irmãs que não se reúnem desde a morte da mãe, há 15 anos.",Drama,,"0,1914","6,2",pt,/97PqwLuIRI92M31wmxYgdqEWlLk.jpg
1123087,TPM! Meu amor,"Monique é uma enfermeira muito tímida e retraída, pouco decidida e pouco ativa, que só deseja uma coisa: ser promovida a chefe de enfermagem. A síndrome da tensão pré-menstrual atinge, atingiu ou vai atingir a grande maioria das mulheres no mundo. Depois de muita expectativa, o sonho de Monique parece que será realizado em breve.",Comédia,,"0,1914","4,9",pt,/k2g2qWoNOtyxiQw068lTG6kmE1S.jpg
71330,Sertão em Festa,"Filme com a dupla Tião Carreiro e Pardinho. Simplício, sua esposa, sua irmã e sua filha, vivem tranquilamente num sitio, no interior.  Arlindo, o filho mais velho, formado em engenharia na capital, chega ao sitio com um corretor de imóveis e vende o sitio do pai por uma verdadeira fortuna, pois as terras possuem um imenso lençol petrolífero.  A imensa fortuna e a transferência para uma enorme mansão na capital, provocam uma profunda transformação na vida da pobre família. Imaginem só este bando de caipiras, acostumados a vida pacata do interior, bem no meio da cidade grande, a capital!  É confusão na certa, para deixar qualquer um bem doido, uma verdadeira festa, FESTA NO SERTÃO.","Comédia, Música",musical,"0,1913",5,pt,/rDhOtMgpjCTAo3wUZ4EuTJxUdsd.jpg
1291902,Um Tanto Distante,"Durante a pandemia, quatro cineastas independentes de países diferentes se juntaram para contar histórias de solidão e reencontro durante o confinamento global.",,,"0,1913",0,pt,/8eLPwLLljFTl8OPUF7ePoqLPjU0.jpg
348541,#Garotas - O Filme,"Beth, Milena e Carina são três jovens amigas que se divertem nas maiores festas do Rio de Janeiro. Mas depois de morar um ano em Nova Iorque, Beth retorna ao Rio na véspera do Ano Novo, completamente mudada e decidida a se comportar. As amigas, porém, não estão dispostas a deixá-la renunciar ao estilo de vida festeiro, e Beth será tentada por uma grande festa na noite da virada, onde os segredos e as intrigas testarão sua resiliência e até mesmo a amizade entre as três.","Drama, Comédia",,"0,1912","2,4",pt,/25bGubPrf6vrYyLjifrlhXbymP2.jpg
1149193,R.F. Lucchetti: O Cronista do Além,"O maior escritor de literatura fantástica, horror e suspense do mundo é brasileiro e está vivo! Aos 93 anos, Rubens Francisco Lucchetti tem muitas histórias pra contar. E é isso que ele faz neste DVD, o primeiro de sua carreira, em uma entrevista exclusiva e descontraída, onde passa a limpo sua longa trajetória. Autor de quase 1700 livros (a maioria de horror e suspense), muitos usando pseudônimos variados, ele poderia estar no livro Guiness dos recordes, mas nunca se interessou por isso. Preferiu escrever sem parar. Foi também um dos maiores roteiristas do quadrinho brasileiro, tendo escrito 300 roteiros de HQs de terror ilustrados por artistas lendários como Rodolfo Zalla, Eugenio Colonnese, Nico Rosso e Edmundo Rodrigues, entre outros. Foi parceiro dos cineastas José Mojica Marins (o Zé do Caixão) e Ivan Cardoso, tendo escrito 25 filmes para eles, todos clássicos do cinema nacional.",Documentário,,"0,1911",0,pt,/svMGwBj784NMF9zUsh3mk6nILC6.jpg
440713,"Pais Quadrados, Filhos Avançados","Bernardo quer fazer do filho André, o grande homem público que nunca chegou a ser, mas o rapaz se rebela, larga os estudos, deixa o cabelo crescer e se dedica ao iê iê iê. Indignado, o conservador Bernardo chega a prometer um prêmio a quem cortar os cabelos de André. Ele tem uma namorada chamada Duda, cujos pais são contra tal atitude. Em meio ao conflito, o próprio André corta seus cabelos e imediatamente vira um astro da música pop.",Comédia,,"0,191",0,pt,/Z2gnHyTP9tmL3wUkhxgDdk9yhm.jpg
1110242,Larica Total: 10 Anos Depois,"Após 10 anos, os responsáveis por uma das séries mais vistas do Canal Brasil se reencontram para contar histórias e produzir uma receita de guerrilha do mestre culinário Paulo de Oliveira.","Documentário, Comédia, Cinema TV",,"0,191",10,pt,/wIS21HpFCST6TWe06DkVSolBWv7.jpg
834992,Como Respirar Fora D'Água,"Na volta de um dos seus treinos de natação, Janaína é enquadrada violentamente por policiais. Já em casa e livre do perigo, ela enfrenta a relação com seu pai Júlio, também policial militar, com outros olhos.",Drama,,"0,1909",5,pt,/TGi2N12hVvzfSQ7SpnZ1yze841.jpg
872144,A Cisterna,"Jornalista de sucesso é sequestrada e mantida em uma cisterna. Ela tem que lutar contra seus medos para sobreviver, enquanto o sequestrador luta contra seus demônios para terminar o que começou.",Thriller,,"0,1909",0,pt,/rLkySPFIHVIeM0PKFcIc6zBpAJH.jpg
1216217,Desconstrução,"Documentário que acompanha a gravação do disco “Carioca”, de Chico Buarque, em estúdio.","Documentário, Música",,"0,1908",0,pt,
350724,3%,"Um suspense pós-apocalíptico ambientado no futuro próximo ao Brasil, onde alguns poucos selecionados poderão ingressar em uma sociedade privilegiada após passar por um processo intenso e competitivo.","Ficção científica, Drama","Diretora de Mulher, curta -metragem","0,1907","6,9",pt,/lDdPCIwq4GPhQw5G9DFg3zjQZgy.jpg
371719,Paixão nas Selvas,Vivido na selva amazônica entre os perigos dos selvagens e animais que habitam esta região a caravana de homens em busca de fortuna atravessam impiedosamente as matas virgens.,Aventura,,"0,1907",0,pt,/vvsqW23pVtJSfePKvYB5chtCmah.jpg
39685,Ana Carolina - Estampado,"Músicas deste Show: •	FILME 01. Só Fala em Mim (Vinheta de Abertura) 02. Corsário (Ft. João Bosco) 03. Não Fale Desse Jeito (Ft. João Bosco) 04. Hoje Eu Tô Sozinha 05. Nua 06. Mais Que Isso (Ft. Chico César) 07. Elevador (Livro de Esquecimento) 08. Escurinho 09. Ela é Bamba 10. Pra Rua Me Levar (Ft. Maria Bethânia) 11. O Beat da Beata (Ft. Seu Jorge e Liminha) 12. 2 Bicudos (Ft. Tonhinho Villeroy) 13. Retrato em Branco e Preto 14. Encostar na Tua 15. Garganta •	O LARGO E O SHOW: 01. Vestido Estampado 02. Ela é Bamba 03. Confesso 04. Garganta 05. Quem de Nós Dois 06. Encostar na Tua 07. Elevador (Livro do Esquecimento) •	VOZ E VIOLÃO: 01. Gente Humilde 02. Oração de São Francisco de Assis 03. Hoje Eu Tô Sozinha 04. Me Deixa Em Paz 05. O Rio  06. Implicante •	O ARMAZÉM DA ANA (EXTRAS): 01. Perdi Mas Não Esculacha 02. Encostar Na Tua",Música,,"0,1906","5,2",pt,/8wQ0NTde4z7pautjgjKGICZAeAo.jpg
831772,A Carta,"A Carta conta a história de Bianca, uma jovem com problemas psicológicos. Ao menos é isso o que seus pais pensam. Bianca conversa sempre com Eduardo - o único que parece entendê-la melhor -, enquanto coisas sobrenaturais acontecem na casa. A Carta é um filme que retrata segredos e loucuras. Até que ponto alguém pode chegar para esconder um segredo?","Drama, Mistério, Terror, Thriller",,"0,1906",0,pt,/1SYe9IssN49xym6A7MwbbeWGt9y.jpg
1277852,A Baía de Goianinha,"Um historiador vaga pelas regiões de um rio que há suspeitas de que possa haver uma antiga espécie alienígena vivendo ali. Com o tempo, suas teorias começam a invadir sua cabeça e a o deixar louco.","Ficção científica, Terror, Mistério",,"0,1906",0,pt,/l5CquUrt6UcpLI7jBk9ES7dR2p1.jpg
640947,Horizonte de eventos,Gabriel descobre que tem HIV e resolveu contar para todo mundo.,Documentário,,"0,1905",0,pt,/8eNEEU9i1YP0iiDv0lUabAqsrKR.jpg
912852,Deu a Louca nas Mulheres,"""Zacarias Kotonete, tímido vendedor numa empresa de tratores, é demitido por ter enfeitado um deles com plumas e paetês, a fim de vendê-lo a uma fazendeira. Carlão, seu colega, aconselha-o a procurar um trabalho mais adequado ao seu delicado temperamento. Por ter prestado um favor a Julieta, Zacarias é convidado por ela a trabalhar na loja Femine, especializada em roupas íntimas femininas, e que só admitia mulheres como funcionárias. Na loja, Zacarias faz tremendo sucesso entre as vendedoras, conquistando também a proprietária, Carmen, e suscitando ciúmes entre elas.""",Comédia,,"0,1905",0,pt,/j01GJY8vsOiKna1RgPO2gjWL26g.jpg
1248090,Por Que as Mulheres Devoram os Machos?,Discurso anti-feminista com três histórias.,Drama,,"0,1905",0,pt,
1403510,"FRANZ ZWARTJES : ""DO BIZARRO AO ERÓTICO""",Um Videoensaio sobre a obra do diretor Franz Zwartjes.,,"cinema novíssimo, videoensaio","0,1905",0,pt,/lQFs5fJ5llANyfq0hf3izaCry0J.jpg
238718,Horas Fatais,"Dois estupradores violentam e matam duas irmãs, mas são acobertados pela polícia da cidade, que se vende ao pai de um deles. Seus capangas tentam em vão comprar o marido de uma das vítimas.","Crime, Ação, Drama, Thriller",,"0,1903","3,2",pt,/u3NINOyKQfPaWHB77jX7EwROob6.jpg
303651,O Rei e os Trapalhões,"Em uma cidade do Oriente, o trono do jovem Rei Amad é usurpado pelo malvado Vizir Jafar. Na cadeia, o rei conhece os famosos ladrões do reino: Abdul, Abel, Abol e Abil. Com a ajuda deles, Amad foge e, durante a fuga, conhece a princesa Alina, pela qual se apaixona. O Vizir possui poderes mágicos, enfrentados pelos heróis com a ajuda do gênio de uma lâmpada encontrada por Abul. Com a ajuda do gênio, os quatro amigos são transportados para o século XX, onde provocam muita confusão e acabam sendo presos.","Aventura, Comédia, Família",,"0,1903",5,pt,/yONCqje3LpI0oYob9pxg758C2d7.jpg
535108,Strange Land,"Uma viagem pelo conhecido desconhecido, às vezes horrível, às vezes belo, mas sempre surpreendente.",Documentário,viagem,"0,1903",0,pt,/wDFVPoJ4RBxz9pCIhorEeUNA0tW.jpg
550775,Principio Cômico,"O curta experimental mostra a inquietação do comediante Pedro Ottoni, do Canal ""Atormentado"" no youtube, no seu segundo show de Stand Up da carreira, e ver a não-reação do público e o processo criativo instintivo.",Documentário,"comediante, comedia stand-up","0,1902",0,pt,/2Uro6AzSW4OkglywKFC6cJBo0yx.jpg
1111821,Tempo de Ensaio,"""Ensaio de uma peça teatral, que focaliza problemas da condição de uma mulher, ao assumir o papel tradicionalmente feminino de mãe-esposa, até o momento em que se apercebe da necessidade de mudanças. Toda a problemática dessa personagem transtorna a atriz que a representa na peça provocando discussões entre atores e técnicos."" (Jornada/16)",Drama,,"0,1902",0,pt,
804775,Alvorada,"Na intimidade do Palácio da Alvorada, o cotidiano da presidente Dilma Rousseff, primeira e única mulher a governar o Brasil, durante o desenrolar dramático do impeachment que a tirou do poder. Rodado entre julho e setembro de 2016, o filme testemunha a tensão e a perplexidade que escalavam no círculo da presidente, em reuniões, telefonemas intermináveis e sussurros ouvidos da cozinha à guarda do palácio de Oscar Niemeyer. Ao mesmo tempo, revela uma personalidade surpreendente nas conversas informais em que Dilma fala de política, história, literatura – e de si própria.","Documentário, História",,"0,1901",7,pt,/tVlNL8j0qr5ImAGuiEqviAJhFGd.jpg
1430133,Eu queria ter um vans,"Ainda é madrugada e Cezar se levanta para mais um dia de aula, ele vai encontrar Vini, seu amigo, para enfrentarem juntos a viagem até a escola - no centro da cidade de Belém. Em meio a pressão do vestibular e o ensino médio chegando ao fim, os dois adolescentes não querem abrir mão de suas irresponsabilidades, e vivem o dia, alheios às pressões, como um dia qualquer de suas vidas.",,,"0,1901",0,pt,/j0NfoRjEHdqJkAtsSJNjoKDW0mB.jpg
322983,Aberrações de uma Prostituta,"Aberrações de uma Prostituta é um filme brasileiro lançado em 1981 escrito e dirigido pela cineasta Francisco Cavalcanti.  Linda, uma bela prostituta que atende a elite, e engravidada por Clovis, um homem enriquecido pelo mundo do comercio. Nascem dois filhos, identicos, sendo que um e criado pela mae e outro fica sob a tutela do pai. Passa-se o tempo. Marcio, com a morte do pai, torna-se herdeiro de uma fortuna incalculavel. O outro garoto, criado por Linda, torna-se um marginal. Ao saber que possui um irmao gemeo, o marginal assassina Mario, ocupando o seu posto. O jardineiro da casa, Cabral, descobre o estratagema.","Crime, Drama",,"0,19","2,5",pt,/arcnGWvs8l2pklYsvAaxQezEHQ7.jpg
730233,Diário De Aquário,"As páginas do diário da artista Judith Malina, presa pela ditadura militar durante a temporada do grupo Living Theater no Brasil. O documentário narra a visita da atriz e sua companhia teatral ao país.",Documentário,,"0,19",0,pt,/ojQSGZN5biZa9UH7kowxrhB1yft.jpg
898962,Sad Faggots + Angry Dykes Club,Viados tem muito a aprender com as sapatões e vice-versa.,Documentário,"queer e questionador, experimental","0,19",10,pt,/ayqSnFXFwtGMx74GuDCelK5hqgu.jpg
372903,Ladrão de Bagdá,"Shanazar, xeque rico e poderoso do Oriente Médio, tem a revelação, num sonho de como encontrar a garrafa do Gênio dos Sete Ventos: ele terá de se casar com Jasmim, filha de Abdul, que possui o anel mágico. Com esse objetivo, viaja para o Rio de Janeiro, em seu tapete mágico, seguido de uma comitiva, e nesta cidade encontra Omar, o bom ladrão, Zaman, pai de Gilmar, fabricante de brinquedos não violentos e Abdul e Jasmim, que vivem isolados num palácio. Jasmim ama Gilmar e recusa-se a casar com Shanazar, que decide raptá-la. Enquanto isso, Omar penetra inadvertidamente na floresta encantada e descobre a garrafa com o Gênio. Mas Shanazar rouba-lhe o frasco e foge com Jasmim e o anel para o mundo dos sonhos. Omar, auxiliado pelo cavalo voador do velho Zaman, consegue trazê-los de volta à realidade, e a aventura termina com um final feliz para os que têm coração puro. (Cinemateca Brasileira)",Comédia,,"0,1899",0,pt,/tmYmHG48FVu9fyfx7rE9z4n0knn.jpg
1377063,Em Pedaços,"Luciana fugiu pela manhã para a praia após uma festa onde tentou se reconciliar com sua ex-namorada, Branca, que estava mais interessada em conhecer uma nova mulher. Luciana chega na praia e joga fora seu celular. Senta-se para ver o amanhecer no mar. Um telefone perdido toca; ela atende; é Edu, atrás de sua ex-noiva, Simone.",,,"0,1899",0,pt,/83xkxI3VOS6H0bEccFMZHItYeSe.jpg
341451,O Anjo Assassino,"Intrigas e mistério envolvem a morte de Victor, membro de importante família, justamente quando este tentava salvar seu império econômico da falência. No tribunal, uma linda mulher torna-se o centro de toda trama.","Drama, Crime",,"0,1898",0,pt,/zhZeTJEuCFSAPN4vn4qMZq4iryO.jpg
1067314,Filme de Luta,"As memórias da luta pela moradia traduzem a luta pela própria cidade. Disputando uma outra história da construção de Belo Horizonte, se apresentam as ocupações: Vila Corumbiara, Dandara, Eliana Silva, Izidora, Paulo Freire, Carolina Maria de Jesus e Vicentão. O filme confronta o processo histórico do desenvolvimento da capital, evidenciando as trajetórias de resistência nos últimos 13 anos da luta pela moradia na cidade. Resgatam-se memórias, histórias e fazeres de uma outra cidade, que sempre existiu.",Documentário,"brasil, movimento popular, belo horizonte, brasil","0,1898",0,pt,
1307119,O Terceirão dos Lobos,"Documentário sobre tudo que rolou em um curioso terceirão na Escola Heitor Villa Lobos de Salvador BA, em 2022.","Documentário, Comédia",ensino médio,"0,1898",8,pt,/ra53BNiiIhJpsaA6hChLYleTSb9.jpg
254596,A Bolandeira,"No sertão da Paraíba, os engenhos construídos de madeira e acionados por tração animal, chamados de ""boiandeiras"", entram em irreversível decadência. Situados nos vales dos rios e às margens dos açudes, fabricando mel e rapadura, estão fadados a desaparecer substituídos pelos engenhos movidos a motor que melhor atendem à demanda do produto. (Embrafilme/Catálogo 1986) (Cinemateca Brasileira)",Documentário,,"0,1897",5,pt,/9fLKIxYvrKJd6hWhNPf9CE6QEDy.jpg
422396,O Comprador de Fazendas,"""David Moreira quer vender sua fazenda Espigão, próxima ao Rio de Janeiro, a fim de se livrar de uma péssima propriedade e pagar os credores. Lendo a ofeta num jornal, Pedro Trancoso, modesto cantor de churrascaria, alia-se ao chofer de um rico industrial, em férias na Europa, na execução de um plano: simular interesse na fazenda e assim passar uma temporada regalada e depois fugir. Na fazenda, seu Moreira consegue convencer os credores a colaborarem no melhoramento do aspecto da propriedade, pois só assim terão seu dinheiro de volta. Logo a Espigão recebe atrativos especiais e várias árvores artificiais são plantadas, o gado é emprestado e a casa pintada para receber o futuro comprador. A chegada do cantor e seu amigo Jerry provoca uma série de incidentes e mal-entendidos. Mas tudo termina bem: Pedro se apaixona pela filha do fazendeiro e torna-se legítimo proprietário do Espigão, através de seu casamento com Zilda.""",Comédia,,"0,1897",0,pt,/seCgnqUVVdGN2NVyZOkjOhKdz6O.jpg
466885,Telentrega,"Em uma noite de chuva, Elias aguarda por um transplante cardíaco que poderá salvar a vida do filho.",Drama,,"0,1897",10,pt,/f2D3Ct7Q86W0xsD3RvKbmwcdwi8.jpg
608457,Linha reta,"Da série ""Contos do Crime Barato"" Um filme, um espectador, um crime, uma investigação, tudo em unidade.",Crime,,"0,1896",0,pt,/5vIxQJ9oWH8JuidlzBs2UWFghrD.jpg
942615,Neomorphus,Stop-motion com a temática da evolução do incomum dentro de um visionário mórbido,"Animação, Fantasia",repugnante,"0,1896",8,pt,/2Uv6ZAUq2jScLMr2JHQmORSpxBB.jpg
889846,Sonho de Rui,"O fracassado ator Rui (Pedro Monteiro) herda um apartamento milionário e o coloca à venda para realizar seu sonho: estrelar o remake de um famoso filme de Chuck Norris. Ao mesmo tempo que tenta vender o apartamento, ele tem que negociar os direitos para produzir o filme, resolver sua vida amorosa e lidar com um problema inusitado: ser ruivo.",Comédia,,"0,1895","7,5",pt,/1ryOQV8LNbiXC3itIeIsotW57lU.jpg
1029348,A História de José e Maria,"(RIO DE JANEIRO, 1977, FICÇÃO, 20MIN, COR)",,,"0,1895",0,pt,
1068521,Des-Igualdade: O Filme,"Julio, um menino negro de classe baixa, consegue realizar o seu sonho e vai estudar no colégio Albuquerque, um dos melhores colégios particulares da cidade. Ao ingressar, Julio logo se depara com a desigualdade social escancarada e começa sentir dificuldades.",Drama,,"0,1895","3,5",pt,/7gXomzcKqzz0NRv6vtlxVa0bMs6.jpg
1352614,Eterno Amor ❤,Dedicado a Vóli.  Obrigado por todo carinho e amor que vocês sempre me deram e continuam dando.  Amo muito todas vocês.,"Drama, Documentário","mulheres, idosos, avó","0,1894",0,pt,/qkdau2YBS4gLTE04dH8afT7dLl4.jpg
1186722,"O Fim do Mundo, Enfim","Documentário sobre os 30 anos do festival ""O começo do fim do mundo"", que revolucionou o cenário do punk na música brasileira. Para essa comemoração, em 2012 foi realizado no Sesc Pompeia um show com as principais bandas de punk no Brasil, como Cólera, Lixomania, Ratos do Porão e Garotos Podres, que lá estiveram em 1982 no famoso festival. O DVD, lançado com o Selo Sesc, traz o documentário e o show dos 30 anos de ""O começo do fim do mundo"".",Documentário,"punk rock, punk, documentário","0,1892",0,pt,/mdC1or3xdpC9x7ccE1i8dIEHQ8t.jpg
1335738,Medicina 70,"O Curso de Medicina foi criado em 19 de maio de 1954 antes mesmo da fundação da Universidade Federal de Santa Maria. Essa iniciativa fundamental para a interiorização do Ensino Superior é rememorada por professores, técnicos administrativos em educação e estudantes que também recordam de outros momentos marcantes que fizeram a história da Medicina do Centro de Ciências da Saúde em seus 70 anos. Um filme que ressalta a importância da memória na formação do ensino público de qualidade.",Documentário,"memória, medicina, educação, universidade","0,1892",0,pt,/k4iycC2g6PHZCbYYWY0ca6DnFHo.jpg
