original_id,title,user_input,precision_at_k,recall_at_k,mrr,ndcg,binary_genre_similarity,proportional_genre_similarity,top_k_ids,top_k_titles
1015484,Unica Saída,"dois atores sem oportunidades mas com um plano que pode mudar suas vidas. na hora do show, nem tudo acontece como previsto e um marido traído decidirá qual será o final dessa peça. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.0,1.0,1.0,1.0,0.0,0.0,1015484|1094645|1309743|1048794|1111821,Unica Saída|Febre|Emaranhado|Espumas ao Vento|Tempo de Ensaio
423312,A Miss e o Dinossauro,"um documentário ao registrar em super-8 o making-of de ""cuidado, madame"" e ""sem essa, aranha,""duas produções simultâneas da belair, helena tinha o projeto de fazer este documentário à época do lançamento dos filmes da produtora, o que não foi possível. em 2005, ela dá forma final ao ensaio, narrando em primeira pessoa sua experiência com o grupo.",1.0,1.0,1.0,1.0,0.6,0.6,423312|618744|1148926|555305|994468,A Miss e o Dinossauro|Ensaio Sobre o Fracasso|Paraíso|Filme Ensaio|Filho da Mãe
988355,Red,"um drama e o lobo mal se atirou sobre a chapeuzinho vermelho e a comeu. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.0,1.0,0.3333333333333333,0.5,0.8,0.8,1397304|818836|988355|622445|1391382,Trópico de Leão|Capitu e o Capítulo|Red|Raízes do Sertão|A Armadilha
1067422,O Enigma,"um thriller, drama após serem enviados a um acampamento no brasil, um grupo de adolescentes são ameaçados e perseguidos por alguém misterioso. com temas como filme adolescente, drama adolescente, thriller de vingança",1.0,1.0,1.0,1.0,0.4,0.3,1067422|151401|1195721|110262|1380847,O Enigma|Juízo|15 filhos|Podecrer!|BOSQUE
387970,Essa Maldita Vontade de Ser Pássaro,um drama uma bailarina clássica que acaba em um cabaré burlesco. um violoncelista cuja prisão é a sua necessidade de vingança. um travesti velho esquecido. um amante preso em sua obsessão. todos buscam uma maneira de sair de suas próprias prisões.,1.0,1.0,1.0,1.0,0.6,0.6,387970|449686|536840|684125|341874,Essa Maldita Vontade de Ser Pássaro|Fuga Sem Destino|Sinfonia Carioca|Foram os Sussurros que Me Mataram|Assassinato em Copacabana
920922,JEANStopia,"um fantasia em um universo onírico, corpos dançam livres entre máquinas já traçadas pelo próprio ritmo. cadenciadas pela fluidez de 5 mil litros de água, elas trabalham para produzir uma calça jeans e repetem esse balé insistentemente. gravado em smartphone. com temas como dança, distopia, jeans, mobile, cine ceará",1.0,1.0,1.0,1.0,0.2,0.2,920922|51137|340432|731953|1109275,JEANStopia|Turma da Mônica em Uma Aventura no Tempo|Vadiação|O Mito do Delírio ou o sonho de um homem ridículo|O Cysne
1299430,Carcaça,"um thriller, drama trancados na mesma casa em quarentena, um casal compartilha sua rotina em aparente tranquilidade. a descoberta de um segredo, no entanto, tornará a convivência um pesadelo. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.0,1.0,1.0,1.0,0.4,0.3,1299430|1218330|743091|409107|1309743,Carcaça|O Segredo da Caixa|Possessões|Beduino|Emaranhado
480540,Clara Estrela,"um documentário o documentário narra em primeira pessoa a vida e carreira da cantora clara nunes, conhecida por ter forte conhecimento e ligação cultural com os ritmos e folclore do brasil. com temas como diretora de mulher",1.0,1.0,1.0,1.0,1.0,1.0,480540|172293|98361|230936|391781,"Clara Estrela|Palavra (En)Cantada|Saravá|És tu, Brasil|Cordiais Saudações"
508041,"Mario Wallace Simonsen, Entre a Memória e a História","um documentário o documentário é uma investigação da vida do brasileiro mario wallace simosen, um homem que comandou conglomerados de diversas empresas e foi ameaçado durante a ditadura militar, quando teve seus direitos cassados.",0.0,0.0,0.0,0.0,0.8,0.8,371835|1063958|480519|194980|436201,Brasil Verdade|Dunas do Barato|Paulo Autran – O Senhor dos Palcos|O Desafio|O Homem que Matou John Wayne
1228102,O Real Mundo de Any Malu: Primeiro Dia,"em seu primeiro dia de aula na escola animada, any malu precisa passar por várias aulas e desafios para decidir qual tipo de desenho ela quer ser, e não ser classificada como uma figurante. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.0,1.0,0.5,0.6309297535714575,0.0,0.0,1109232|1228102|1200444|1213277|984466,O Real Mundo de Any Malu: Primeiro Dia|O Real Mundo de Any Malu: Primeiro Dia|Enquadro|Criança Enjaulada|Catarina – A Lenda da Loira do Banheiro
604280,Histórias Estranhas,"um terror o horror, o bizarro e o inexplicável se encontram nesta coletânea de oito histórias dirigidas por alguns dos mais promissores diretores de cinema de gênero do brasil. com temas como antologia",1.0,1.0,1.0,1.0,0.4,0.4,604280|454495|356527|52751|1149193,Histórias Estranhas|Horror no Cinema Nacional|13 Histórias Estranhas|Cronicamente Inviável|R.F. Lucchetti: O Cronista do Além
1187741,Relatos Urbanos,"um thriller, drama cinco olhares de um mesmo homem abordam o amor, a traição, o medo, a angústia, o terror e a justiça que acontece no dia a dia. obra mostra que a vida real na cidade pode ser muito mais selvagem do que a existência de feras na natureza.",1.0,1.0,1.0,1.0,0.6,0.4,1187741|1380847|393448|160745|1207839,Relatos Urbanos|BOSQUE|Amor e Desamor|Porto dos Mortos|A Fabulosa Fantasia De Floriano
1141289,Manchas de Sol,"adriana leva uma vida tranquila depois da aposentadoria com a esposa paola. a chegada da filha distante, que não sabe sobre seu relacionamento, a faz confrontar sentimentos complicados. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.0,1.0,1.0,1.0,0.0,0.0,1141289|1135438|446934|650015|540017,Manchas de Sol|Reminiscência|Uma Vida Inteira|Disforia|Luna
1104941,Sereia,"mudanças climáticas fazem a natureza devastar com fúria uma pequena comunidade de pescadores no litoral do sul do brasil. é aniversário de lúcio, criança cheia de imaginação que gosta de desenhar sereias e brincar com bonecas, mas na presença do pai intolerante e violento, o clima em casa não está para festa. em segredo, sua mãe lhe preparou uma surpresa, um presente que finalmente transformará este em um dia especial. com temas como fantasia",1.0,1.0,1.0,1.0,0.0,0.0,1104941|1143065|282473|1439352|810833,Sereia|Os Peixes Mais Lindos do Mundo|Arraial do Cabo|Distrito Floresta|Cenas da Infância
84744,Gaúcho Negro,"um aventura o festival de música do rio grande do sul é cercado por uma atmosfera de tensão e medo, quando ocorrem pelas vizinhanças crimes como roubo de gado e queimadas. alguns afirmam ter visto a figura do gaúcho negro - seria ele uma lenda? um ladrão disfarçado? um justiceiro? em meio a estes acontecimentos, o romance tomará lugar nos corações de joão e adriana, ele um visitante do rio de janeiro, ela uma professora local.",1.0,1.0,1.0,1.0,0.25,0.25,84744|146904|590712|717703|566119,"Gaúcho Negro|Rio, Zona Norte|O Barato de Iacanga|Os Bigodes da Aranha|Carnaval em Caxias"
546658,Zórnit,"um terror um escritor de ficção científica recebe a visita de um alien. a criatura controla sua mente e o escritor não saberá mais a diferença entre real e ficção. baseado em um conto de stephen king, direitos cedidos à produção pelo projeto dollar babies, que permite a diretores iniciantes adaptarem obras de king por um dólar. com temas como curta -metragem, dólar bebê",1.0,1.0,1.0,1.0,0.8,0.8,546658|428882|731953|112637|160745,Zórnit|Mal Nosso|O Mito do Delírio ou o sonho de um homem ridículo|Acre-Doce|Porto dos Mortos
645215,Desperdício,"um documentário o desperdício é uma parte inevitável da sociedade do consumo em que vivemos, para todo lado que olhamos  existe algo sendo gasto em demasia.  para mostrar que nossa sociedade não tem dado a devida atenção a isso, escolhemos cinco aspectos cuja redução  do desperdício acreditamos ser essencial para termos todos um futuro melhor: o alimento, tempo, consumismo, espaço e vida. com temas como desperdício",1.0,1.0,1.0,1.0,0.8,0.8,645215|1381562|615517|469212|64397,"Desperdício|Cultura do Desperdício – Por Uma Sociedade Mais Consciente|Lixo nos Canais|Ecologia|Saneamento Básico, o Filme"
929826,A Morte de Lázaro,"um história marta e maria choram a morte de seu irmão lázaro. um grupo de judeus tenta consolar maria enquanto marta sai para se encontrar com jesus. os discípulos tentam alertar seu mestre sobre os perigos de retornar à judéia. perto dali, um milagre está para acontecer. com temas como cristianismo, bíblia, jesus cristo, bíblico",1.0,1.0,1.0,1.0,0.2,0.2,929826|233820|626289|338921|668517,A Morte de Lázaro|A Paixão de Jacobina|O Filho do Homem|O Santo Milagroso|Rastros na Areia
1292388,Ser...,"um drama uma história sobre amor e obsessão com a arte. com temas como artista, alucinação que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",0.0,0.0,0.0,0.0,1.0,1.0,1397304|156180|236310|1391382|409107,Trópico de Leão|Amor?|Mar de Rosas|A Armadilha|Beduino
488582,Quando o Galo Cantar Pela Terceira Vez Renegarás Tua Mãe,"um thriller inácio é porteiro na zona sul do rio. seu pai, guilherme, foi zelador e assim assegurara o emprego do filho e o apartamento da família no prédio. mas guilherme está morrendo. sua esposa zaira se ressente por cuidar de um inválido, e ele não pode mais administrar inácio, esquizofrênico funcional. com a morte de guilherme, a obsessão de inácio por um morador torna-se perigosa. e o rancor de zaira se vira contra o filho, por ele não garantir a função de zelador ou o apartamento da famíl",0.0,0.0,0.0,0.0,0.2,0.2,863392|239808|515908|1371681|324463,Crepúsculo de Ódios|Os Senhores da Terra|Morto Não Fala|Complexo Rosângela|O Escaravelho do Diabo
1307762,Um Conto da Videira,"um fantasia, família para ganhar a aprovação de todos, lila está determinada a fazer o bolo perfeito para o festival da colheita, mas antes, precisa descobrir quem ela realmente é. com temas como nacional, amizade, natureza, videira, bolo, avó, ficção, produção universitária, conclusão de curso",1.0,1.0,1.0,1.0,0.8,0.5,1307762|661410|1015611|1399031|676659,Um Conto da Videira|A Última Peça|Uma Pitada de Sorte|O PRETZEL DA VOVÓ|Turma da Mônica: As Doze Badaladas dos Sinos de Natal
1084773,Devět kapitol ze starého dějepisu,"um documentário sobre o destino dos legionários tchecoslovacos na rússia, durante a primeira guerra mundial. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.0,1.0,0.3333333333333333,0.5,0.8,0.8,1300872|394264|1084773|1426511|752654,Sertão Bruto|Outro Sertão|Devět kapitol ze starého dějepisu|Une Mémoire Toujours Vivante|Cracolândia
255332,O Fio da Memória,"um documentário confira um registro sobre a identidade cultural dos negros e como eles povoam o imaginário popular. o foco está no trabalho de gabriel joaquim dos santos, trabalhador de uma mina de sal, semianalfabeto e artista.",1.0,1.0,1.0,1.0,0.8,0.8,255332|327071|1398510|770629|1127700,O Fio da Memória|Alma no Olho|A Cor do Cinema|Da cor de Ébano|VOCÊ É NEGRO
348116,Aspirantes,"um drama junior, um jovem jogador de futebol de um time amador na pequena cidade de saquarema, tem que lidar com a inesperada gravidez de sua namorada, enquanto seu melhor amigo está em vias de ser contratado por um time profissional. o filme acompanha a crescente inveja de junior, que pode tomar proporções perigosas.​",1.0,1.0,1.0,1.0,0.5,0.5,348116|440758|261450|1213277|1262684,Aspirantes|Uma Aventura do Zico|Engraçadinha|Criança Enjaulada|Meninas Não Choram
534149,A Cidade dos Piratas,"um animação, documentário um diretor de cinema se vê diante de uma situação complexa na produção de seu longa: o autor da história passa a negar os personagens principais da trama. em uma tentativa desesperada de terminar o filme, ele decide contar seu drama, criando um labirinto caótico entre a ficção e a vida real. com temas como animação adulta, transgênero",1.0,1.0,0.3333333333333333,0.5,0.8,0.5,1073308|461823|534149|1217103|331081,Do Útero Ao Túmulo|Fernando|A Cidade dos Piratas|ROTA|Caveira My Friend
638119,Anna,"um drama anna é uma jovem atriz de teatro que consegue trabalhar com arthur, um renomado diretor. além de ser famoso por seus bons espetáculos, arthur é conhecido por ter relações abusivas com seus atores. durante a montagem de hamlet, o sonho de anna em interpretar ofélia colide com a obsessão de arthur em realizar a maior releitura da peça, resultando em uma relação que ultrapassa a fronteira da criação e expõe o limite entre o desejo e a ética.",1.0,1.0,1.0,1.0,0.6,0.6,638119|71879|1391382|62156|655048,Anna|Avassaladoras|A Armadilha|De Pernas pro Ar|Amélia
1249268,Resistir e Florescer: A ocupação estudantil do IFRJ Campus Realengo,"um documentário documentário sobre a ocupação estudantil do ifrj campus realengo. após a aprovação em primeiro turno da pec 241 na câmara dos deputados (10/10/2016), estudantes do campus realengo do ifrj protagonizaram o início das ocupações no estado do rio de janeiro. em assembleia estudantil no dia 11/10/2016, 168 estudantes decidiram ocupar por tempo indeterminado esta unidade do ifrj. com temas como ocupação, estudantil",1.0,1.0,1.0,1.0,0.8,0.8,1249268|1067766|550824|734668|1196250,"Resistir e Florescer: A ocupação estudantil do IFRJ Campus Realengo|Não Me Pare Agora|Depois da Ocupação|Ibiúna, Primavera Brasileira|BATUCAÊ"
86665,Os Monstros de Babaloo,"um comédia, terror comédia experimental de terror sobre as relações de poder num país imaginário. uma família grotesca vive subordinada ao grande orixá babalú. uma fábrica de banana e outra de jiló controlam a economia local. (cinemateca brasileira)",1.0,1.0,1.0,1.0,0.5,0.375,86665|257157|352297|145372|836578,Os Monstros de Babaloo|Tudo Bem|Poder dos Afetos|O Cabeleira|Usina-Desejo Contra a Indústria do Medo
263982,Ariella,"um terror, drama, thriller ariela é uma jovem bela e confusa. rejeitada pelo seus pais e irmãos, descobre que a família a adotou para ficar com sua herança. ariella então começa uma grande vingança. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.0,1.0,1.0,1.0,0.8,0.4,263982|1397304|1279228|1391382|410819,Ariella|Trópico de Leão|Amarela|A Armadilha|Crime de Amor
655289,Todos os Mortos,"um drama, história, terror em uma são paulo de 1899, onze anos após a abolição da escravidão, fantasmas ainda caminham entre os vivos. as mulheres da família soares, antigas proprietárias de terra, não abrem mão do que resta de seus privilégios. já iná nascimento, mulher que viveu por muito tempo a escravidão, batalha para reunir seus familiares em um mundo ainda muito hostil. cada uma dessas mulheres tentam construir um futuro próprio à sua maneira.",1.0,1.0,1.0,1.0,0.8,0.5333333333333333,655289|47283|359306|1102612|1016341,Todos os Mortos|A Dona da História|Duas Estranhas Mulheres|Mulheres da Pá Virada|Cordialmente Teus
687567,Onde Andará Petrucio Felker?,"um animação a conturbada trajetória do artista plástico performático petrucio felker é traçada através de diversos depoimentos. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.0,1.0,1.0,1.0,0.25,0.25,687567|1198849|1090528|1397304|340432,Onde Andará Petrucio Felker?|Inquieta|Pedaços|Trópico de Leão|Vadiação
1129648,Queda,"um drama uma garota acessa seu subconsciente enquanto desabafa sobre os desafios da vida. com temas como favela, feminismo global, desigualdade social que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",0.0,0.0,0.0,0.0,1.0,1.0,1394929|236310|47283|1397304|710425,Eu me tornei outra coisa|Mar de Rosas|A Dona da História|Trópico de Leão|República
1152587,Da Lama Ao Caos,"um drama carregado de influências do movimento manguebeat, da lama ao caos é um filme-poesia que navega pelas diferentes paisagens da cidade de guarapari, colocando em voga um desafio entre a poesia e o racional, entre a irracionalidade e o normal. assim, a personagem central do curta, interpretada por letícia de sá, explora essa relação encenando uma verdadeira epopeia experimental pelas contradições que vão do manguezal à cidade, do habitado ao turístico, da lama ao caos. com temas como poem,",1.0,1.0,1.0,1.0,0.5,0.5,1152587|52751|329623|774852|1377848,Da Lama Ao Caos|Cronicamente Inviável|Acidente|Dramática|Sabor de Quê
409312,O Último Trago,"um drama em três épocas distintas, trava-se uma luta contra a opressão. a história se repete, porém é atravessada pelo imprevisível, alimentando o espírito revolucionário. i. após cometerem um crime, augustina, ana e tarsila se escondem em uma casa abandonada. elas carregam consigo uma foto de valéria, ícone de guerreira e pirata. ii. vicente, marlene e cláudio se encontram isolados em um bar no meio do sertão. aos poucos, o refúgio é invadido pela assombração de valéria. ela convoca vicente a p",1.0,1.0,1.0,1.0,0.6,0.6,409312|1004290|145372|1051620|258206,O Último Trago|Fervo|O Cabeleira|Gerais da Pedra|Anjos da Noite
893019,As Gatinhas,"um comédia ""alexandre, corretor de imóveis de meia idade, luta com dificuldades para manter a família. seu filho eduardo dá um desfalque no banco onde trabalha, e alexandre é chamado pelo gerente para restituir o dinheiro. depois de conseguir um empréstimo, alexandre descobre que o filho está no guarujá com duas moças e outro rapaz. ao aproximar-se da casa, os jovens fogem. o velho é recebido pelas duas gatinhas: lilian, uma loirinha 'ingênua', e sílvia, uma morena provocante. certas de que o go",1.0,1.0,1.0,1.0,0.8,0.8,893019|232516|900587|204578|268684,As Gatinhas|O Gato de Madame|Receba!|De Pernas Pro Ar|Os Três Cangaceiros
1167138,Glenda,"um animação, drama a robô glenda reflete sobre sua relação com o balé com temas como robô que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",0.0,0.0,0.0,0.0,0.6,0.3,1217103|1179633|122214|1164515|1394193,ROTA|Espetáculo|A Princesa e o Robô|Ecos Do Destino|A Tragédia das Imagens
650259,Carne de Carnaval,"um drama uma história de amor sobre a fluidez do mundo. com temas como carnaval, tropicália, novosbaianos que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",0.0,0.0,0.0,0.0,0.6,0.6,622445|1397304|774852|236310|1051620,Raízes do Sertão|Trópico de Leão|Dramática|Mar de Rosas|Gerais da Pedra
718661,Mansão Bem Assombrada,"um comédia, terror, cinema tv, família eduardo, um professor que comanda um grupo de teatro em sua escola, a trupe dos seis, composta pelos alunos tecão, paty, bruno, fabi, zepa  e michele. o grupo irá se apresentar na festa de final de ano de sua escola, mas como não há local disponível para ensaiar o professor decide conduzir os ensaios na velha mansão de barão alfredo , seu avô. o que ele não sabe é que o lugar tem dois habitantes incomuns: um casal de fantasmas que agora poderá voltar a assu",1.0,1.0,1.0,1.0,0.6,0.35,718661|277636|1027253|1393578|1188533,Mansão Bem Assombrada|As Fábulas Negras|A Filha do Palhaço|The Evil Dad: O Papai do Mal|O Palco
243656,Brichos 2: A Floresta é Nossa,"um animação, comédia, família os habitantes da vila dos brichos precisam decidir o futuro da cidade, ameaçada de perder sua floresta para investidores terroristas internacionais. armados de coragem, inteligência e bom humor, nossos heróis encaram o desafio que será decidido nas areias de noforest, na gelada iceforest e na exuberante brainforest.",1.0,1.0,1.0,1.0,0.2,0.2,243656|256178|446159|886511|1434044,Brichos 2: A Floresta é Nossa|O Veneno da Madrugada|Bacurau|Curupira: O Demônio da Floresta|A Floresta
560281,A Tecnologia Social,"um documentário a viagem transformadora da jovem designer brasileira nathalie siqueira, criadora de um protótipo de aplicativo voltado à educação sexual de jovens e adolescentes, até à áfrica do sul. lá, ela conhece saidy brown, garota sul-africana que ficou conhecida mundialmente ao publicar seu status de hiv positivo no twitter. juntas, elas visitam a ong de mandisa dlamini, órgão que cuida da preservação da memória de sua mãe - assassinada nos anos 1990 por revelar ser hiv-positiva - e de out",1.0,1.0,1.0,1.0,1.0,1.0,560281|1211858|632903|763268|405812,A Tecnologia Social|Aquela Criança com AiD$|Carta Para Além dos Muros|Prazer em Conhecer|Parente
354473,Parada 88 - O Limite de Alerta,"um ficção científica os moradores da cidade de parada 88, contaminada no ano de 1994 devido a explosão do reator de uma indústria química, vivem em túneis de plástico, único meio de vida que pode garantir sua sobrevivência, já que o oxigênio, que tornou-se um bem de consumo, utilizado precisa ser reaproveitado para não gerar mais gastos. certo dia, joaquim ganha um sorteio que lhe dá dinheiro suficiente para pagar pelo seu oxigênio e o de sua família; mas, para pegar o prêmio, ele precisará ir a",1.0,1.0,1.0,1.0,0.4,0.4,354473|236307|256436|64397|942647,"Parada 88 - O Limite de Alerta|Abrigo Nuclear|Pé na Tábua|Saneamento Básico, o Filme|Distrito 666"
324464,O Amuleto,"um thriller o amuleto: a praia de moçambique, em florianópolis, possui diversos casos de assassinato jamais resolvidos. um dia, diana, alex, paulinho e marcinha vão a uma festa na floresta. no dia seguinte, três dos jovens são encontrados mortos, e diana, a única sobrevivente, não se lembra do que aconteceu. vídeos gravados nos celulares das vítimas ajudam a desvendar o caso…",1.0,1.0,1.0,1.0,0.2,0.2,324464|758510|333439|274439|1174086,"O Amuleto|A Gruta|Sombras de Julho|Paraíba, Vida e Morte de um Bandido|A Coberta D'Alma"
400210,Tá Rindo do Quê?,"um comédia rafinha bastos e marcelo marrom visitam 20 cidades do brasil, mostrando seus costumes e suas apresentações de stand-up. com temas como floresta que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.0,1.0,1.0,1.0,0.4,0.4,400210|968519|329623|1353224|893398,Tá Rindo do Quê?|Brasileiríssima|Acidente|Arraial Amebairro|Pele
862162,Silvio Santos: Especial 40 Anos SBT,"um documentário a história do maior nome da comunicação do brasil na visão de familiares, amigos e colegas de trabalho. com temas como biografia que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",0.0,0.0,0.0,0.0,1.0,1.0,968519|480519|230936|75273|788328,"Brasileiríssima|Paulo Autran – O Senhor dos Palcos|És tu, Brasil|Alô, Alô, Terezinha!|Chacrinha: Eu Vim para Confundir e Não para Explicar"
216333,As Alegres Comadres,"um comédia em pleno século xix chegam à cidade de tiradentes o falido ex-militar português joão fausto (guilherme karam), ao lado de seus comparsas pistola (babu santana) e luís (felipe rocha). fausto utiliza seu status como ex-membro da corte do imperador para enganar a burguesia local, aplicando pequenos golpes. sua vida se complica de vez quando decide seduzir duas mulheres casadas, as sras. lima (zezé polessa) e rocha (elisa lucinda), que são também muito amigas. após saberem do interesse de",1.0,1.0,1.0,1.0,0.8,0.8,216333|249553|670700|1283591|435756,As Alegres Comadres|Cara a Cara|O Diabo na Cama|O Ridículo|Vamos com Calma
446978,Mulher Desejada,"um thriller luiza, famosa profissional, atriz de tv e cinema, encontra-se em crise existencial. tentando solucioná-la, rompe com renato, um rico industrial mais velho do que ela, que não se conforma em perdê-la. continua se encontrando com césar, jovem galã de tv, que a aconselha assumir a própria sensualidade.",1.0,1.0,1.0,1.0,0.25,0.25,446978|195452|161530|261452|1172730,"Mulher Desejada|As Amorosas|Audácia!|Luz, Cama, Ação!|A Doce Mulher Amada"
1175706,Tiare Peatra,"um animação tiare peatra é uma metáfora visual de uma cascata de sentimentos regando ideias e memórias enterradas no fundo do inconsciente. com temas como sonhos, surreal, surrealismo, onírico, surrealismo experimental, animação",1.0,1.0,1.0,1.0,0.4,0.4,1175706|731953|1162961|934753|1370660,Tiare Peatra|O Mito do Delírio ou o sonho de um homem ridículo|Stavo|Morning Nightmare|Estelar
1291094,Escoptofobia,"um mistério, ficção científica quando percebe-se o caos naquilo que antes parecia normal, é a onde a veracidade do seu mundo vai ser posta a prova, afinal, nunca se sabe quando alguém pode estar observando. com temas como curta -metragem, fobia, observação",1.0,1.0,1.0,1.0,0.6,0.4,1291094|160745|1218330|1391904|1217712,Escoptofobia|Porto dos Mortos|O Segredo da Caixa|Ecos Do Silêncio|INCONSCIENTE
462467,O Doce Avanço da Faca,"um ação, terror, comédia quando um desenhista de quadrinhos eróticos é morto por fanáticos religiosos, a namorada dele decide fazer vingança com o uso de um facão. com temas como curta -metragem que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.0,1.0,1.0,1.0,0.5,0.41666666666666663,462467|195452|1205953|1397304|283716,O Doce Avanço da Faca|As Amorosas|Pesadelo Sexual de um Virgem|Trópico de Leão|Vadias do Sexo Sangrento
1197718,Future Brilliant,"um documentário abílio visita sua família em jundiaí, uma cidade do interior de são paulo. sua irmã, gisele, é tetraplégica e sonha em fazer um curso de pós graduação para poder se tornar professora de inglês. no entanto, nessa cidade, as promessas parecem fantasmas e a esperança ecoa como resignação.",1.0,1.0,1.0,1.0,0.6,0.6,1197718|1422666|81722|156341|1150801,Future Brilliant|Os Sonhos da Gente|Uma Professora Muito Maluquinha|Polaróides Urbanas|Assistidos
200545,Mulheres & Milhões,"um ação, drama três homens que não se conhecem - um chaveiro com defeito físico, um ex-vigarista que mora com uma ex-cantora, um pobretão cuja cunhada vive da prostituição em um cabaré - são contratados por um mandante misterioso para um audacioso assalto em uma agência bancária.",1.0,1.0,1.0,1.0,0.4,0.3,200545|230929|204578|727322|1376585,Mulheres & Milhões|O Quarto|De Pernas Pro Ar|O Prisioneiro|Os Três Patetas e Os Milhares de Assassinos
1321083,Cinquenta e oito semanas,"um drama, documentário um filme com uma estética documental sobre os devaneios desesperados de um homem que não vê mais sentindo na vida com temas como filosofia, existentialist, experimental, sentido da vida",1.0,1.0,0.3333333333333333,0.5,1.0,0.8,829810|1073308|1321083|930376|1179633,Mr. Dreamer|Do Útero Ao Túmulo|Cinquenta e oito semanas|A Luz Crua da Realidade|Espetáculo
1313467,Cesta Dimensão,"um drama um artista louco aproveita das férias para trocar seu remédio por psicodélicos que acabam por prender sua consciência em uma câmara mental escura onde ele assiste e tenta integrar partes vivas do seu eu que o mergulham em um mistério cósmico. com temas como paraná, experimental",1.0,1.0,1.0,1.0,0.25,0.25,1313467|113562|1090528|379316|1198849,Cesta Dimensão|Delírios de um Anormal|Pedaços|O Caseiro|Inquieta
52247,A Erva do Rato,"um terror, drama após se conhecerem em um cemitério a beira-mar, um homem (selton mello) propõe a uma mulher (alessandra negrini) que cuide dela. ela aceita a oferta, o que faz com que morem juntos. durante um longo tempo ele conta histórias sobre a geografia do rio de janeiro, os venenos preparados pelos índios e a mitologia grega. até que, notando o cansaço dela, ele decide comprar uma câmera fotográfica. ela logo se torna sua musa, sendo o foco principal de todas as suas fotos. quando descobr",1.0,1.0,1.0,1.0,0.6,0.4,52247|314088|258521|1175173|586441,A Erva do Rato|A Praga|A Falecida|Helena de Guaratiba|Albatroz
934182,Tempo,"um drama, thriller acostumado com hábitos rotineiros, lucas se vê sozinho quando a pandemia da covid-19 alastra o país. se sentindo cansado com a nova rotina, o tempo se torna fugaz e começa a embaralhar sua mente. com temas como insanidade pandêmica e temporária",1.0,1.0,1.0,1.0,0.8,0.5,934182|710425|1429782|1179628|1391382,Tempo|República|Noúres|Devir|A Armadilha
197974,Uma Pulga na Balança,"um comédia um ladrão se deixa prender voluntariamente. uma vez instalado na prisão, ele procura nos jornais, diariamente, os nomes mais ilustres falecidos e envia às suas famílias uma carta extremamente comprometedora, onde fica explícito que o falecido era seu parceiro num grande golpe. essa maneira engenhosa de chantagem deixa consternada a família do morto, que se apressa em pagar-lhe para manter seu silêncio. a história se desenrola num ambiente no qual a hipocrisia dos herdeiros contrasta c",1.0,1.0,1.0,1.0,0.4,0.4,197974|449686|175125|183855|1266280,Uma Pulga na Balança|Fuga Sem Destino|Matou a Família e Foi ao Cinema|O Beijo no Asfalto|Filhos do Mangue
262623,Que Bom Te Ver Viva,"um drama, documentário, história no brasil, quatro anos após o golpe de estado de 1964, os direitos civis foram suspensos e a tortura tornou-se uma prática sistemática. oito mulheres que foram presas políticas durante a ditadura são entrevistadas: suas histórias são marcadas pelas fantasias e imaginações de um personagem anônimo. com temas como diretora de mulher",1.0,1.0,1.0,1.0,1.0,0.4666666666666666,262623|1361315|1121606|323151|245869,Que Bom Te Ver Viva|Unbowed|Memórias Femininas da Luta Contra a Ditadura Militar|Manhã Cinzenta|Selva Trágica
1288393,Clarice Vê Estrelas,"um fantasia clarice mergulha em um livro velho e empoeirado e vai parar num circo, onde descobre um mundo de possibilidades. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.0,1.0,0.3333333333333333,0.5,0.4,0.4,1462662|818836|1288393|1397304|236310,LITURGIA|Capitu e o Capítulo|Clarice Vê Estrelas|Trópico de Leão|Mar de Rosas
