original_id,title,user_input,precision_at_k,recall_at_k,mrr,ndcg,binary_genre_similarity,proportional_genre_similarity,top_k_ids,top_k_titles
1254647,Tributo: Laura Cardoso,"um documentário, cinema tv da infância humilde em um tradicional bairro de são paulo à entrada na televisão, laura cardoso se reencontra com a atriz dira paes e ganha depoimentos de diversos colegas. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.000000,1.000000,1.000000,1.000000,0.800000,0.600000,"1254647,297278,255439,1073308,448319","Tributo: Laura Cardoso,Na Quebrada,Meu Amigo Claudia,Do Útero Ao Túmulo,Sangue Marginal"
766524,PEDRO,"um drama vitória e pedro são grandes amigos, que desde a época do colégio sonham com um mundo menos agitado, em que as suas individualidades sejam percebidas e os seus ritmos de vida sejam legitimados. pedro vai atrás desse mundo, mas, com isso, os planos dos dois amigos são interrompidos. vitória, em sua solitude, encontra subterfúgios para superar a ausência do melhor amigo e viver momentos que já não podem mais existir entre eles. com temas como rio de janeiro, nostalgia, amigos",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"766524,383801,180371,800316,1123050","PEDRO,A Segunda Balada,Vai Que Dá Certo,Inocentes,Cedo Demais"
864574,Uma Cidade Chamada Tiradentes,"um documentário o documentário traça um panorama do distrito de cidade tiradentes, um dos maiores conjuntos habitacionais da américa latina, e de seus habitantes. com temas como arquitetura, urbanismo",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"864574,297279,1361509,422192,767993","Uma Cidade Chamada Tiradentes,Tem Gringo no Morro,Moving Up,São Sebastião do Rio de Janeiro,Antropofagia Marginal"
1217988,Anseio,"um drama as ansiedades de um garoto tentando entrar em uma faculdade boa. com temas como ansiedade, adolescente que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"1217988,1356739,1220064,1142594,1207496","Anseio,Solitário,Limbus,Terror!,O manifesto da ansiedade"
172519,O Trapalhão na Ilha do Tesouro,"um aventura, comédia, família os pescadores zé cação e lula descobrem a muamba de uma quadrilha de contrabandistas e passam a ser perseguidos por eles. no encalço dos bandidos também está o agente federal carlos , apaixonado pela jovem diana, dos quais os pescadores se tornam companheiros. tudo se desenrola na pensão dos pescadores, onde chega o pirata long john silver, em busca do mapa de um tesouro escondido numa ilha próxima. o mapa, dividido em duas partes, torna-se objeto de perseguições, s",1.000000,1.000000,1.000000,1.000000,0.666667,0.444444,"172519,1252045,912266,445741,592853","O Trapalhão na Ilha do Tesouro,Doce Encanto,Os Vencidos,Tara das Cocotas na Ilha do Pecado,As Prisioneiras da Ilha do Diabo"
472442,Um Edifício Chamado 200,"um comédia alfredo gamela é um carioca de 20 anos, que vive num pequeno apartamento num edificio treme-treme de copacabana com sua amante karla e, embora não tenha dinheiro, gosta de aparentar que é rico. eles estão há dois dias sem comer, quando a situação se agrava com o aparecimento de ana, ex-amante de gamela, em busca de ajuda. as mulheres descobrem que gamela vive num mundo de mentira, mas ele supera as dificuldades momentâneas vendendo seus últimos pertences. karla e ana saem para comprar",1.000000,1.000000,1.000000,1.000000,0.400000,0.400000,"472442,341874,900587,1258227,889846","Um Edifício Chamado 200,Assassinato em Copacabana,Receba!,Além do Feijão com Arroz,Sonho de Rui"
299800,A Luneta do Tempo,"um drama, música no sertão, lampião e maria bonita brilham nesse filme repleto de personagens fictícios que vivem amores e aventuras numa fantasia de circo ao som de alceu valença. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.000000,1.000000,1.000000,1.000000,0.400000,0.300000,"299800,1217103,622445,1397304,1155381","A Luneta do Tempo,ROTA,Raízes do Sertão,Trópico de Leão,Amores Pandêmicos"
1385583,I Believe,"um música, drama i believe é um espetáculo de dança que nos transporta para um universo mágico e reflexivo, onde fadas, seres místicos, guardam a natureza e dedicam-se a proteger o equilíbrio da vida na terra. esses seres simbolizam a pureza e a força do meio-ambiente em perfeita comunhão com as florestas, rios e montanhas, mantendo a beleza e saúde do planeta. no entanto, essa harmonia é ameaçada pela crescente ganancia do ser humano, que cego pelo poder e desejo de riqueza, explora os recursos",1.000000,1.000000,1.000000,1.000000,1.000000,0.833333,"1385583,1048794,327354,619517,1462662","I Believe,Espumas ao Vento,Os Pobres Diabos,Oni,LITURGIA"
187936,Cabaret Mineiro,"um drama, música durante uma viagem de trem pelo norte de minas, o aventureiro paixão conhece salinas, por quem se apaixona à primeira vista. os dois se amam na cabine leito e, de manhã, ao acordar, ele percebe que ela não está mais lá. paixão irá viver as mais diversas aventuras amorosas, enquanto sonha com a amada que desapareceu de sua vida.",1.000000,1.000000,1.000000,1.000000,0.600000,0.400000,"187936,198455,1412505,1371249,1181237","Cabaret Mineiro,Um Trem para as Estrelas,Amaríssima,Naquela Estação,Apaixonada"
338921,O Santo Milagroso,"um comédia quando sua irmã se interessa pelo sacristão da igreja católica, pastor procura o padre, seu rival na disputa da liderança espiritual da cidade, e tenta impedir o namoro, criando uma série de confusões.",1.000000,1.000000,1.000000,1.000000,0.200000,0.200000,"338921,119023,1046273,570099,997792","O Santo Milagroso,O Padre e a Moça,Padre Cícero: Os Milagres de Juazeiro,O Bem-Aventurado,O Pastor e o Guerrilheiro"
412674,Por Um Corpo de Mulher,"um crime fotógrafo de moda se envolve com todas as modelos com quem trabalha. com o assassinato de algumas moças fotografadas por ele, entram em cena um ponderado investigador e um brutal assistente. a revelação do culpado é surpreendente para todos.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"412674,135913,216584,707261,258206","Por Um Corpo de Mulher,Disparos,O Matador Profissional,Brabeza,Anjos da Noite"
1250725,"Alô, alô Amazônia","um documentário um retrato da vida às margens do rio amazonas, encapsulado em mensagens de todos os tipos: anúncios de casamento, convites, felicitações de aniversário, mensagens de amor ou de dívidas não pagas...",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"1250725,1280319,255551,235059,183678","Alô alô Amazônia,Recorrente,O Fim e o Princípio,O Boto,A Margem"
1278026,O Caboclo,"um mistério, aventura, fantasia após sara, uma jovem curiosa, encontrar um livro um tanto que suspeito, mal imaginava que o seu destino não estaria completamente em suas mãos. qual será o futuro de sara? com temas como uma aventura mista, suspense, livro, aventura, curtametragem, mistélio",1.000000,1.000000,1.000000,1.000000,0.600000,0.400000,"1278026,1408097,1307903,1057533,1400275","O Caboclo,No Limite da Memória,Pequenas Criaturas,O Livro Pela Capa,Universo Mágico: GEMMA"
1418077,Conexão com o Mal (Evil Connection),"um terror jaiane é uma mãe solo e professora do ensino fundamental. apesar de trabalhar com a educação de crianças, ela não tem tempo suficiente para educar sua própria filha, acácia, uma criança solitária que passa a maior parte do tempo na internet. jaiane descobre que alguém envia jogos e vídeos nocivos para sua filha e começa uma investigação que a levará a se deparar com algo terrível. com temas como internet, terror, horror, inteligênia artificial",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"1418077,1200093,1255312,1320092,348545","Conexão com o Mal (Evil Connection),IA: Inteligência Afetiva,Fitas Proibidas - Antologia do Terror,As Mortes de Hera,Através Da Sombra"
120095,Carmo,"um aventura, drama, romance marco é um cadeirante contrabandista que está viajando pela américa do sul a fim de vender mercadorias. ele conhece maria do carmo, uma bela mulher de temperamento forte que não suporta mais a vida que leva. eles decidem partir juntos em uma viagem pelo coração da américa do sul – brasil, bolívia e paraguai. quando tudo ia bem, eles são rendidos por dois bandidos que os assaltam mudando o curso de sua aventura.",1.000000,1.000000,1.000000,1.000000,0.800000,0.466667,"120095,341874,813820,376896,64463","Carmo,Assassinato em Copacabana,Alô Tetéia,Mulher,Cabeça a Prêmio"
632032,Além do que se vê,"um documentário lançado em 2004, este documentário mostra os bastidores do processo de gravação da banda brasileira, los hermanos. no filme é possível seguir a banda durante a gravação de seu 3º álbum de estúdio, “ventura” (lançado em 2003), e presenciar fatos curiosos, como o processo de batismo da faixa “último romance”. com temas como los hermanos, documentário musical, música popular brasileira (mpb)",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"632032,1371319,1359510,1263687,1216217","Além do que se vê,A Última Banda de Rock,Os Afro-Sambas: O Brasil de Baden e Vinícius,Coração Tambor,Desconstrução"
348438,O Corpo,"um comédia o excêntrico xavier vive uma relação tranquila com suas duas esposas, carmen e beatriz. a harmonia da casa é quebrada quando as mulheres descobrem o envolvimento do marido com uma terceira pessoa, a stripper monique.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"348438,373680,522168,259149,261457","O Corpo,A Cama ao Alcance de Todos,Mulheres Alteradas,Os Maridos Traem... e as Mulheres Subtraem,A Arte de Amar Bem"
826802,Carentena,"um ficção científica, romance meio a uma pandemia, jorge é um jovem introspectivo que não conversa com muitas pessoas além da sua namorada luiza. enquanto todos estão isolados em quarentena, ambos buscam uma saúde mental mais equilibrada neste momento tão carente para todos. com temas como inteligência artificial (a.i.), romance, carentena",1.000000,1.000000,1.000000,1.000000,0.800000,0.600000,"826802,1155381,1310194,1359358,731953","Carentena,Amores Pandêmicos,Solstício,Apartamento 62,O Mito do Delírio ou o sonho de um homem ridículo"
1296235,Eliezer Batista - O Engenheiro do Brasil,"um documentário eliezer batista – o engenheiro do brasil é um documentário sobre a vida de eliezer batista, ex-presidente da companhia vale do rio doce, duas vezes ministro de estado e um dos mais influentes personagens do brasil moderno. o filme traduz o pensamento e o sentimento de um homem visionário e suas realizações no brasil e no mundo.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"1296235,952392,480519,506294,230936","Eliezer Batista - O Engenheiro do Brasil,O Presidente Improvável,Paulo Autran – O Senhor dos Palcos,O Longo Amanhecer: Uma Biografia de Celso Furtado,És tu Brasil"
256180,As Taradas Atacam,"um comédia cinco episódios que giram em torno de um locutor, que anuncia o início de mais um barulho na cidade. o programa relata as safadezas que assolam o rio de janeiro e as histórias picantes ocorridas na cidade maravilhosa.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"256180,329794,1180280,1258321,256178","As Taradas Atacam,Mônica e a Sereia do Rio,Márcio Donato - Nossa... Como o mundo tá chato,Rio de Janeiro a Janeiro,O Veneno da Madrugada"
1300664,Testemunha,"um mistério, thriller somos conduzidos pela perturbadora jornada de michelle, que após testemunhar um suicídio, se vê assombrada pelos espíritos do trágico incidente. com temas como são paulo que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.000000,1.000000,1.000000,1.000000,0.400000,0.400000,"1300664,1380847,236310,308704,818836","Testemunha,BOSQUE,Mar de Rosas,A Misteriosa Morte de Pérola,Capitu e o Capítulo"
531301,Você Não Sabe Quem Eu Sou,"um documentário, música nasi sempre foi um cara controverso. desde seus tempos de ira! no início dos anos 1980, seu nome figura entre os mais talentosos e também mais encrenqueiros da cena brasileira. com temas como rock 'n' roll, músico, banda de rock",1.000000,1.000000,1.000000,1.000000,0.800000,0.700000,"531301,1019952,1371319,361148,98361","Você Não Sabe Quem Eu Sou,Aumenta que é Rock 'n' Roll,A Última Banda de Rock,Sem Dentes: Banguela Records e a Turma de 94,Saravá"
634368,As Aventuras de Fujiwara Manchester: O Filme,"um animação, aventura, família, ficção científica fujiwara manchester é um piloto e aventureiro intergalático do século xxiii, com a sua nave cara-de-cavalo, ele precisa recuperar um poderoso artefato cobiçado por um perigoso vilão e pelo governo por conta de seu poder de destruição.",1.000000,1.000000,1.000000,1.000000,0.750000,0.500000,"634368,1190754,1402404,664422,1414493","As Aventuras de Fujiwara Manchester: O Filme,Gerenciador do Universo,O Shaolin do Sertão 2 - A Voadora 360º,D.P.A. - O Filme 3: Uma Aventura no Fim do Mundo,Girassol Vermelho"
974049,Além da Lenda - O Filme,"um animação, família uma vez por ano, a cada dia do saci, 31 de outubro, também conhecido como dia das bruxas, é revelado o livro sagrado que reúne todas as lendas do brasil. mas nessa data, outros seres místicos internacionais pretendem roubar o livro e as lendas.",1.000000,1.000000,1.000000,1.000000,0.200000,0.200000,"974049,1178569,834815,277636,1061661","Além da Lenda - O Filme,A Casa das Sete Vampiras,Lendas Brasileiras,As Fábulas Negras,Apanhador de Almas"
280801,O Doce Esporte do Sexo,"um comédia, romance a comédia é dividida em cinco episódios protagonizados por chico anysio. em cada história, diferentes personagens se envolvem em situações inusitadas, todas envolvendo sensualidade e erotismo.",1.000000,1.000000,1.000000,1.000000,1.000000,0.600000,"280801,581908,749330,522168,283716","O Doce Esporte do Sexo,Um Varão Entre as Mulheres,Deliciosas Traições do Amor,Mulheres Alteradas,Vadias do Sexo Sangrento"
458831,Ascensão e Queda de um Paquera,"um comédia alberto lobo é um jovem inconsequente que mora em são paulo e só pensa em ""paquerar"". seu pai fica contrariado e o envia ao rio de janeiro, para que passe uns dias com o antigo amigo dele dr. françois, acadêmico, ginecologista e diretor de maternidade. françois mora sozinho em seu apartamento respeitável com a empregada doralina e alberto se aproveita para levar mulheres e realizar festas barulhentas, envolvendo-o e a empregada em suas ""armações"" e brincadeiras. durante suas paqueras,",1.000000,1.000000,1.000000,1.000000,0.750000,0.750000,"458831,605831,481346,251761,1027253","Ascensão e Queda de um Paquera,Ele Ela Quem?,O Sexualista,Quem Sabe... Sabe!,A Filha do Palhaço"
1188577,"Noite e Dia - Lima Barreto, Obra & Vida","um documentário, drama a trajetória do escritor, cronista e jornalista afonso henriques de lima barreto (1881-1922), uma das figuras centrais da literatura brasileira. o filme mescla material de arquivo, entrevistas e cenas ficcionais a partir do universo estético do escritor.",1.000000,1.000000,1.000000,1.000000,1.000000,0.625000,"1188577,480519,1396345,480502,1372794","Noite e Dia - Lima Barreto Obra & Vida,Paulo Autran – O Senhor dos Palcos,Barreto Fotógrafo das Lentes Nuas,Callado,O avô na sala de estar: a prosa leve de Antonio Candido"
1180613,O Sonho Continua,"um documentário aos 70 anos, edmundo lacerda realiza o sonho de dirigir um filme. nesse documentário conhecemos a história de como esse sonho nasceu, sobreviveu ao passar do tempo, conquistou tantos prêmios e segue inspirando muitos outros. com temas como vitória da conquista, edmundo lacerda, uesb",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"1180613,829810,703036,469342,1422666","O Sonho Continua,Mr. Dreamer,Nas Asas da Pan Am,O Construtor de Sonhos,Os Sonhos da Gente"
494491,Não se Aceitam Devoluções,"um comédia juca valente ( leandro hassum), é um sedutor descompromissado. um dia, brenda, sua ex-namorada americana, abandona a pequena emma, ainda bebê, com ele. desesperado, juca viaja para os estados unidos atrás de brenda com a esperança de lhe devolver a criança. seu plano não dá certo e ele fica por lá, trabalhando como dublê. quando a menina faz seis anos, a mãe reaparece para pedir a guarda da criança. com temas como refazer",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"494491,235467,1296671,735838,145372","Não se Aceitam Devoluções,Olé - Um Movie Cabra da Peste,Obsessão Maldita,Os Espetaculares,O Cabeleira"
716978,Thiago Ventura: POKAS,"um comédia nesse especial sem filtros, thiago ventura faz piada sobre a vida na quebrada, questões sociais e muito mais, mostrando que ações falam mais do que palavras. com temas como comédia stand-up",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"716978,550775,1319983,1034334,441732","Thiago Ventura: POKAS,Principio Cômico,Fábio Rabin: Muita Treta,Rir Para Não Chorar,Alô!?"
129715,Vida de Menina,"um drama, história vida de menina é baseado no diário de helena morley, que viveu em diamantina, minas gerais, após a abolição da escravatura. helena morley é uma adolescente que conta o seu cotidiano num diário que chamou a atenção de grandes escritores. com temas como diretora de mulher",1.000000,1.000000,1.000000,1.000000,0.800000,0.500000,"129715,71113,1051620,1432496,236310","Vida de Menina,Filhas do Vento,Gerais da Pedra,Ontem,Mar de Rosas"
445776,No Coração dos Deuses,"um aventura um grupo de aventureiros parte em busca do tesouro dos martírios, seguindo o roteiro de um mapa recém-descoberto, datado do século xvii. no meio da viagem, terminam indo parar no tempo dos bandeirantes, onde encontram índios, invasores e a bandeira de fernão dias.",1.000000,1.000000,1.000000,1.000000,0.400000,0.400000,"445776,409312,1408097,1174094,254384","No Coração dos Deuses,O Último Trago,No Limite da Memória,Continente dos Viajantes,O Noviço Rebelde"
1164493,"Meu rádio, minha vida","um comédia imbilino é um caipira solteirão, solitário e que tem uma vida simples, vive numa modesta casa de fazenda e sua maior paixão é um rádio antigo o qual é sua companhia. certo dia, seu rádio estraga e ele vai até a cidade pra consertar e se depara com situações inusitadas. com temas como independente",1.000000,1.000000,1.000000,1.000000,0.750000,0.750000,"1164493,735838,371729,239827,1436369","Meu rádio minha vida,Os Espetaculares,Moleque Tião,Se Segura Malandro!,O Cobrador de Fraque"
232524,Portugal... Minha Saudade,"um comédia sabino, português de nascimento, radicado no brasil desde criança, tem um irmão gêmeo residente em lisboa, que escreve convidando-o a ir a portugal. sabino, muito pobre, vive na casa de um filho casado, de favor, mas esconde essa situação do irmão e vai levando sua vidinha em companhia da mulher, vendendo frutas em um carrinho nas ruas de são paulo. seu jeito simples e suas maneiras de homem sem instrução, irritam dona pacheca, sogra de seu filho, que também mora na casa. os dois têm",1.000000,1.000000,1.000000,1.000000,0.250000,0.250000,"232524,199896,228145,129705,249553","Portugal... Minha Saudade,O Cortiço,O Inventor de Sonhos,Gonzaga: De Pai pra Filho,Cara a Cara"
762769,Transe,"um drama luisa é uma jovem atriz que vive com seu namorado, o músico ravel. ela conhece johnny, um espírito livre, e os três vivem um relacionamento baseado no amor livre quando um perigo iminente ameaça colocar o futuro de todos em risco.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"762769,195452,1397304,46651,1217103","Transe,As Amorosas,Trópico de Leão,Romance,ROTA"
768989,Transição,"um documentário mais uma vez a 'traficando informação' seguiu viagem, na carona do eduardo marinho pelas rodovias do país, captando vivências nas estradas, povoados e cidades do território. o filme 'transição planetária' nasce em meio a uma das piores crises humanitárias de saúde, percebendo e apontando bases da velha estrutura que nos conduz há tempos a uma colapso tão anunciado quanto omitido, escondido pelo controle empresarial das comunicações, em seus jornais e informativos. e sugerindo nov",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"768989,1322393,315749,519248,1410216","Transição,Escombro,Topografia De Um Desnudo,Impressões do Brasil,Na Linha de Fogo"
912772,Mário Gruber,"um documentário vida e obra do pintor e gravador mário gruber. o percurso do artista e o embate presente em suas obras, o encontro entre o seu mundo interior e sua época - o preço e o resultado dessa fidelidade.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"912772,1073308,516488,1180853,1364600","Mário Gruber,Do Útero Ao Túmulo,Conflitos e Abismos: A Expressão da Condição Humana,Autorretrato,Vincular e Entrelaçar"
1389711,Matriarcas da Serra,"um documentário sol e seus amigos precisam fazer um trabalho escolar sobre a comunidade em que moram. na busca por informações se deparam com acontecimentos e personagens que não constam nos livros. entre elas, mulheres que contribuíram para a formação do aglomerado da serra. na tentativa de fazer o trabalho, sol aos poucos irá montar o quebra-cabeça da própria história. com temas como história e legado, resistência, liderança de mulheres negras",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"1389711,748726,1277501,791457,860179","Matriarcas da Serra,Carta Sobre Nosso Lugar: Mulheres do Vila Nova,O Primeiro Beijo,MUJ(ERES)?,Para Onde Vão As Mulheres?"
90374,"Wood & Stock - Sexo, orégano e rock","um animação, comédia a história de dois hippies inveterados, tentando viver no mundo de hoje. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.000000,1.000000,0.500000,0.630930,0.500000,0.375000,"740531,90374,441732,1309743,1094645","Heróis 2,Wood & Stock - Sexo orégano e rock,Alô!?,Emaranhado,Febre"
200380,Demônios e Maravilhas,"um documentário neste documentário mojica recria momentos de sua vida. a segunda parte desta cinebiografia de mojica chama-se “alucinação macabra”. com temas como diretor, censura, josé mojica marins, zé do caixão",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"200380,687555,446643,880334,543006","Demônios e Maravilhas,Mojica na Neve: Esta Noite Encarnarei em Sundance,Fogo-Fátuo,A Última Praga de Mojica,Humberto Mauro: Eu Coração Dou Bom"
1302318,Uma Mulher Sem Filtro,"bia vive sob o escudo do humor para aguentar as situações absurdas criadas pelo chefe machista, pelo marido inútil, pela amiga autocentrada e por uma influencer de sucesso que ameaça seu emprego. à beira do limite, ela faz um tratamento exotérico duvidoso que remove sua autocensura, permitindo que ela passe a dizer tudo o que pensa, sem nenhum filtro, virando sua vida de cabeça para baixo.",1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,"1302318,1287297,1311127,884579,872572","Uma Mulher Sem Filtro,Obscenidades,Bile,Ela e Eu,Bia & Jean - Nossa vida é uma comédia"
290242,O Bordel: Noites Proibidas,"um drama ex-presidiário, sarja reinicia sua vida trabalhando num cassino. ele acha o trabalho degradante e sonha em encontrar uma oportunidade para roubar seu patrão, aplicando um grande golpe e conquistando a independência financeira. com temas como softcore",1.000000,1.000000,1.000000,1.000000,0.750000,0.750000,"290242,238697,1239083,371729,303798","O Bordel: Noites Proibidas,Tentação na Cama,Vidente Por Acidente,Moleque Tião,A Maldição do Sanpaku"
745885,Jair Rodrigues - Deixa Que Digam,"um documentário, música jair rodrigues deu vida a canções que ficaram marcadas no inconsciente popular e encheu de alegria a casa de milhões de brasileiros por décadas com suas aparições televisivas. um retrato do brasil que amamos e que não queremos esquecer.",1.000000,1.000000,1.000000,1.000000,1.000000,0.700000,"745885,480519,947457,270524,172293","Jair Rodrigues - Deixa Que Digam,Paulo Autran – O Senhor dos Palcos,Nosso Sonho,Dominguinhos,Palavra (En)Cantada"
284453,O Enfermeiro,"um comédia um enfermeiro vai a uma pequena cidade com a missão de cuidar de um idoso temperamental que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.000000,1.000000,1.000000,1.000000,0.200000,0.200000,"284453,1205154,1433456,285581,1401683","O Enfermeiro,Te Vejo Amanhã?,Ione,Ventos de Agosto,Verão dos Esquecidos"
855142,Homens de Rua,"um documentário o filme se aproxima das vivências de homens e mulheres obrigados a sobreviver nas ruas de são paulo no início dos anos 1990, época de deterioração das condições de vida dos trabalhadores, alto índice de desemprego e aumento da pobreza urbana. entre a abordagem do problema como algo estrutural e um olhar sensível para os personagens, o documentário retrata a vida de pessoas que perderam seus trabalhos, distanciaram-se de seus afetos e viram sua identidade desintegrar-se. com temas",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"855142,1180115,1398337,1067766,749116","Homens de Rua,Para os Que Ficam,Como se Ninguém Estivesse Olhando,Não Me Pare Agora,Cidade; Campo"
1038810,Na Rédea Curta,"um comédia, família da periferia de salvador, criado apenas pela mãe, júnior, aos 20 anos, descobre que vai ser pai e decide, a partir disso, ir atrás de seu pai. mainha, mãe super protetora, se vê obrigada a revelar a identidade do pai de júnior, que mora no interior do recôncavo da bahia, na cidade de cachoeira. inicia-se então uma divertida viagem de mainha e júnior em busca do pai, numa aventura repleta de confusões que no fim só servem para aproximar mais mãe e filho. afinal, para júnior, m",1.000000,1.000000,1.000000,1.000000,0.400000,0.400000,"1038810,1027253,554689,441730,773998","Na Rédea Curta,A Filha do Palhaço,Meio Irmão,Fica Comigo,Pai em Dobro"
1417568,Em Suas Mãos,"um thriller, crime “em suas mãos”, um thriller independente que acompanha dois imigrantes brasileiros, residentes de nova york, determinados a se vingar após um membro da família ser morto e o autor do crime ficar impune. com temas como nova york, imigração, thriller de vingança",1.000000,1.000000,1.000000,1.000000,1.000000,0.625000,"1417568,795899,379754,410819,322985","Em Suas Mãos,Cena do Crime,Os Marginais,Crime de Amor,Pedro Canhoto O Vingador Erótico"
389812,Kyrie ou o Início do Caos,"um terror mulher é hipnotizada por som que sai de bueiro. com temas como curta -metragem que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.000000,1.000000,0.333333,0.500000,0.200000,0.200000,"236310,1403816,389812,1155211,1397304","Mar de Rosas,Entre Corpos,Kyrie ou o Início do Caos,Mulher Vestida de Sol,Trópico de Leão"
428701,"Rondon, o Desbravador","um história, drama a partir do encontro fictício entre marechal rondon e um jornalista para uma entrevista, o grande líder pacifista e idealista, indicado ao prêmio nobel da paz, revisita sua história.",1.000000,1.000000,1.000000,1.000000,0.800000,0.500000,"428701,535107,670515,233134,194980","Rondon o Desbravador,O Banquete,Patriamada,Garrafas ao Mar: A Víbora Manda Lembranças,O Desafio"
1148417,A Rodriguiana Epopeia Rubro Negra,"um documentário, história o que diria nelson sobre o flamengo de 2019? nesta crônica-documentário, thiago miguez aborda as facetas do nosso futebol continental e rende tributo à trajetória de glórias do flamengo, sem esquecer de homenagear os épicos documentários do canal 100 e as crônicas de nelson rodrigues, narradas à época por paulo césar pereio.  o filme traz as melhores imagens da conquista da copa libertadores e é material indispensável, especialmente para os torcedores rubro negros, que",1.000000,1.000000,1.000000,1.000000,1.000000,0.700000,"1148417,853104,1392212,943959,371835","A Rodriguiana Epopeia Rubro Negra,Raízes da Bola: Pintando a História do Futebol no Brasil,A Glória Por Eles,Futebas Brasil - O Documentário,Brasil Verdade"
1014511,Mar Doce,"um terror, comédia alberto faz um experimento que acredita mudar o mundo, mas ao esbarrar com seu amigo de infância, as coisas saem do seu controle. com temas como monstro, experimentar, doces, pescador, cientista, doces, ciência, pesca",1.000000,1.000000,1.000000,1.000000,1.000000,0.700000,"1014511,1213277,369144,545399,230430","Mar Doce,Criança Enjaulada,O Monstro Legume do Espaço,Sanduíche Elétrico,Mar Negro"
243666,Valsa para Bruno Stein,"um drama, família bruno stein e sua família moram em uma casa na serra gaúcha e fabricam tijolos de forma artesanal. suas vidas mudam com a chegada de um forasteiro que desperta uma série de sentimentos no patriarca, já caminhando para o fim da vida.",1.000000,1.000000,1.000000,1.000000,1.000000,0.600000,"243666,358527,336180,456499,547844","Valsa para Bruno Stein,Pecado Mortal,Órfãos do Eldorado,Sagrada Família,A Pata do Macaco"
327356,O Sonho Não Acabou,"um drama em brasília, durante os anos 70, jovens buscam desesperadamente escapar do conformismo. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"327356,1397304,818836,180371,1401152","O Sonho Não Acabou,Trópico de Leão,Capitu e o Capítulo,Vai Que Dá Certo,CORRES"
1149693,Statues Can't Speak,"um documentário duas entrevistas intercalam-se com imagens de arquivo de estátuas. com temas como estátuas, ipiranga, borba gato que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"1149693,1258027,499463,1073308,233941","Statues Can't Speak,Entretempos Entremeios,Neville D'Almeida: Cronista da Beleza e do Caos,Do Útero Ao Túmulo,Já Visto Jamais Visto"
1444302,Rotten Parables,"um terror, thriller, mistério dois irmãos exterminadores de vermes e pragas, são chamados para limpar um quarto de hotel movido a sujeira e vermes, mas algo parece muito errado, e sujo. na londres vitoriana, os vermes rastejando pelas paredes e por baixo de sua pele são seus menores problemas comparados ao cheiro de sua insanidade. com temas como psychological terror, victorian era, dark, brothers, horror",1.000000,1.000000,1.000000,1.000000,1.000000,0.533333,"1444302,1384354,1218330,1394955,1255312","Rotten Parables,Olhe Para Mim,O Segredo da Caixa,Hotel Trindade,Fitas Proibidas - Antologia do Terror"
194778,O Grande Momento,"um drama, romance no dia de seu casamento, as dificuldades financeiras de um jovem da baixa classe-média paulista atrapalham a realização da festa. ele, então, se vê forçado a vender o que possuía de mais valor - uma bicicleta - para poder arcar com as despesas da festa, do alfaiate e da viagem de núpcias. (cinemateca brasileira)",1.000000,1.000000,1.000000,1.000000,0.400000,0.300000,"194778,623780,337708,889846,261278","O Grande Momento,Os Parças 2,Vai Que Dá Certo 2,Sonho de Rui,Esse Mundo é Meu"
